user_id,treatment,converted,revenue,device,country,prior_orders,pre_period_spend,days_since_signup,timestamp
U005156,control,0,0.0,mobile,IN,1,37.13,436,2026-01-17 16:54:00
U004932,treatment,0,0.0,mobile,UK,3,21.37,77,2026-01-17 16:58:00
U005697,control,0,0.0,mobile,US,4,19.6,468,2026-01-17 17:00:00
U010381,treatment,0,0.0,mobile,US,0,16.3,195,2026-01-17 17:08:00
U008429,treatment,0,0.0,desktop,US,2,23.19,459,2026-01-17 17:12:00
U000120,treatment,0,0.0,mobile,UK,2,6.68,63,2026-01-17 17:15:00
U009765,control,0,0.0,desktop,UK,1,60.87,145,2026-01-17 17:19:00
U002026,control,0,0.0,mobile,IN,1,148.25,91,2026-01-17 17:21:00
U000344,treatment,0,0.0,desktop,CA,5,20.07,716,2026-01-17 17:26:00
U000894,control,0,0.0,mobile,UK,2,179.47,226,2026-01-17 17:27:00
U009417,control,0,0.0,desktop,UK,2,15.3,570,2026-01-17 17:28:00
U001970,treatment,0,0.0,desktop,CA,1,30.53,620,2026-01-17 17:30:00
U009153,treatment,0,0.0,desktop,US,0,73.76,629,2026-01-17 17:45:00
U008040,treatment,0,0.0,mobile,UK,1,39.83,164,2026-01-17 17:48:00
U007720,control,0,0.0,mobile,IN,1,38.99,141,2026-01-17 17:52:00
U001078,control,0,0.0,desktop,US,2,29.68,520,2026-01-17 17:55:00
U006464,control,0,0.0,mobile,US,2,26.08,537,2026-01-17 18:00:00
U005024,treatment,0,0.0,desktop,IN,2,44.63,464,2026-01-17 18:09:00
U000032,treatment,0,0.0,desktop,US,3,36.16,86,2026-01-17 18:14:00
U002600,treatment,0,0.0,desktop,UK,4,68.47,451,2026-01-17 18:17:00
U007101,control,0,0.0,mobile,CA,0,57.28,297,2026-01-17 18:19:00
U008129,treatment,0,0.0,mobile,IN,3,64.69,683,2026-01-17 18:28:00
U011579,treatment,0,0.0,mobile,US,0,10.58,599,2026-01-17 18:35:00
U008130,control,0,0.0,mobile,IN,1,75.11,456,2026-01-17 18:37:00
U002403,treatment,0,0.0,desktop,IN,0,114.63,451,2026-01-17 18:40:00
U008531,treatment,0,0.0,desktop,IN,1,78.68,326,2026-01-17 18:42:00
U002636,control,0,0.0,desktop,US,3,52.88,506,2026-01-17 18:44:00
U010652,control,0,0.0,mobile,US,2,86.75,576,2026-01-17 18:48:00
U007104,control,0,0.0,desktop,US,2,58.46,507,2026-01-17 18:51:00
U008309,control,0,0.0,desktop,UK,0,58.26,61,2026-01-17 18:58:00
U007759,control,0,0.0,desktop,IN,3,49.16,443,2026-01-17 19:05:00
U001884,treatment,0,0.0,mobile,UK,6,36.81,548,2026-01-17 19:12:00
U005442,treatment,0,0.0,mobile,US,2,65.55,361,2026-01-17 19:12:00
U000553,control,0,0.0,desktop,CA,0,17.09,16,2026-01-17 19:14:00
U000069,control,0,0.0,mobile,US,1,133.03,99,2026-01-17 19:17:00
U004671,control,0,0.0,tablet,US,4,43.38,686,2026-01-17 19:17:00
U007705,control,0,0.0,mobile,US,3,165.65,385,2026-01-17 19:24:00
U007358,control,0,0.0,mobile,US,2,99.52,579,2026-01-17 19:25:00
U009803,treatment,0,0.0,desktop,IN,1,56.75,105,2026-01-17 19:33:00
U009306,control,0,0.0,mobile,IN,0,29.06,560,2026-01-17 19:33:00
U004807,control,0,0.0,desktop,US,5,43.51,202,2026-01-17 19:36:00
U006912,treatment,0,0.0,mobile,US,3,22.14,605,2026-01-17 19:42:00
U010393,treatment,0,0.0,mobile,UK,2,70.23,135,2026-01-17 19:44:00
U011888,control,0,0.0,mobile,US,1,28.67,216,2026-01-17 20:02:00
U002012,control,0,0.0,mobile,US,3,38.78,111,2026-01-17 20:08:00
U005880,control,0,0.0,mobile,US,0,52.42,15,2026-01-17 20:17:00
U000400,control,0,0.0,desktop,UK,0,37.18,84,2026-01-17 20:18:00
U011354,control,0,0.0,mobile,CA,2,40.55,328,2026-01-17 20:22:00
U003702,control,0,0.0,tablet,US,1,28.41,436,2026-01-17 20:22:00
U010430,treatment,0,0.0,desktop,US,3,80.97,489,2026-01-17 20:28:00
U002598,control,0,0.0,mobile,US,2,30.03,698,2026-01-17 20:34:00
U002907,treatment,0,0.0,desktop,UK,5,55.37,123,2026-01-17 20:35:00
U009218,treatment,0,0.0,desktop,IN,2,18.29,171,2026-01-17 20:38:00
U000382,treatment,0,0.0,mobile,US,2,211.95,448,2026-01-17 20:41:00
U000438,treatment,0,0.0,mobile,US,0,14.66,102,2026-01-17 20:45:00
U003949,treatment,1,54.24,mobile,IN,2,69.77,527,2026-01-17 20:45:00
U004762,treatment,0,0.0,desktop,IN,0,25.87,129,2026-01-17 20:47:00
U005773,control,0,0.0,desktop,US,0,88.85,208,2026-01-17 20:50:00
U002657,control,0,0.0,tablet,UK,3,84.3,311,2026-01-17 20:53:00
U000517,control,0,0.0,mobile,CA,1,39.61,51,2026-01-17 20:56:00
U005550,control,0,0.0,mobile,IN,3,31.31,506,2026-01-17 20:57:00
U011714,control,0,0.0,tablet,US,3,40.76,231,2026-01-17 20:57:00
U000011,control,1,16.41,tablet,CA,2,46.57,525,2026-01-17 21:02:00
U002230,treatment,0,0.0,mobile,UK,3,103.18,125,2026-01-17 21:03:00
U007246,treatment,0,0.0,mobile,CA,0,45.74,616,2026-01-17 21:05:00
U006670,treatment,0,0.0,mobile,IN,1,46.93,682,2026-01-17 21:05:00
U004680,treatment,0,0.0,mobile,US,0,37.97,13,2026-01-17 21:08:00
U000047,control,0,0.0,desktop,CA,4,37.53,65,2026-01-17 21:09:00
U001133,control,0,0.0,mobile,US,5,9.48,134,2026-01-17 21:10:00
U002554,treatment,0,0.0,desktop,IN,1,14.51,118,2026-01-17 21:10:00
U001342,treatment,0,0.0,mobile,US,1,93.81,479,2026-01-17 21:18:00
U003012,treatment,0,0.0,mobile,US,1,113.28,9,2026-01-17 21:24:00
U006697,control,0,0.0,mobile,CA,2,44.42,144,2026-01-17 21:26:00
U002072,control,0,0.0,desktop,IN,1,104.01,142,2026-01-17 21:27:00
U003384,treatment,0,0.0,desktop,UK,1,34.77,575,2026-01-17 21:30:00
U002003,treatment,0,0.0,desktop,US,3,33.31,57,2026-01-17 21:32:00
U001781,control,0,0.0,mobile,UK,3,65.1,470,2026-01-17 21:33:00
U007810,control,0,0.0,mobile,CA,4,60.71,426,2026-01-17 21:40:00
U008358,control,0,0.0,tablet,IN,3,35.98,154,2026-01-17 21:42:00
U009619,treatment,0,0.0,desktop,IN,2,23.29,158,2026-01-17 21:43:00
U000439,treatment,0,0.0,mobile,IN,0,40.51,319,2026-01-17 21:44:00
U002132,treatment,0,0.0,tablet,CA,3,82.17,294,2026-01-17 21:48:00
U001693,control,0,0.0,mobile,US,1,127.03,376,2026-01-17 21:53:00
U005184,treatment,0,0.0,mobile,IN,3,15.08,75,2026-01-17 22:08:00
U008394,treatment,0,0.0,desktop,US,0,63.92,358,2026-01-17 22:11:00
U001726,control,0,0.0,tablet,US,2,4.15,384,2026-01-17 22:14:00
U009941,treatment,0,0.0,desktop,US,2,59.71,22,2026-01-17 22:16:00
U011770,control,0,0.0,tablet,IN,3,51.31,152,2026-01-17 22:19:00
U007319,control,0,0.0,desktop,IN,2,196.06,558,2026-01-17 22:19:00
U002017,control,0,0.0,mobile,US,2,50.6,144,2026-01-17 22:22:00
U001573,treatment,0,0.0,tablet,US,4,1.01,347,2026-01-17 22:23:00
U000525,control,0,0.0,desktop,UK,2,108.05,384,2026-01-17 22:23:00
U010112,control,0,0.0,desktop,IN,1,27.3,407,2026-01-17 22:24:00
U006227,control,0,0.0,mobile,IN,2,49.03,201,2026-01-17 22:25:00
U009289,control,0,0.0,mobile,IN,4,82.99,490,2026-01-17 22:31:00
U006111,control,0,0.0,desktop,IN,3,135.85,179,2026-01-17 22:33:00
U007597,control,0,0.0,mobile,IN,3,36.69,162,2026-01-17 22:34:00
U004569,treatment,0,0.0,desktop,US,1,47.82,170,2026-01-17 22:49:00
U002507,treatment,0,0.0,desktop,IN,2,135.11,400,2026-01-17 22:51:00
U004973,control,0,0.0,desktop,IN,1,65.7,437,2026-01-17 22:57:00
U003787,treatment,0,0.0,tablet,IN,4,64.77,357,2026-01-17 23:00:00
U009540,control,0,0.0,mobile,US,0,11.52,17,2026-01-17 23:08:00
U005033,control,0,0.0,mobile,UK,2,121.76,434,2026-01-17 23:09:00
U001361,treatment,0,0.0,mobile,IN,1,7.12,258,2026-01-17 23:10:00
U010487,control,0,0.0,mobile,US,2,137.88,72,2026-01-17 23:14:00
U011334,control,0,0.0,mobile,CA,2,53.14,41,2026-01-17 23:18:00
U002638,control,0,0.0,mobile,CA,1,70.02,393,2026-01-17 23:18:00
U004924,treatment,0,0.0,desktop,US,1,51.59,705,2026-01-17 23:31:00
U006326,control,0,0.0,desktop,US,1,97.28,203,2026-01-17 23:32:00
U007763,control,0,0.0,mobile,US,2,117.76,314,2026-01-17 23:36:00
U008472,treatment,0,0.0,tablet,US,3,40.55,50,2026-01-17 23:45:00
U000363,control,0,0.0,mobile,UK,1,49.46,324,2026-01-17 23:49:00
U009642,control,0,0.0,mobile,IN,3,41.53,702,2026-01-17 23:50:00
U010406,control,0,0.0,desktop,IN,2,75.08,231,2026-01-17 23:57:00
U011376,control,1,55.78,mobile,IN,3,63.87,289,2026-01-18 00:10:00
U003829,treatment,0,0.0,desktop,US,0,74.29,69,2026-01-18 00:15:00
U001837,control,0,0.0,desktop,IN,1,56.7,250,2026-01-18 00:16:00
U011221,control,0,0.0,mobile,IN,2,50.18,302,2026-01-18 00:16:00
U004900,treatment,0,0.0,mobile,IN,4,25.51,639,2026-01-18 00:28:00
U010352,control,0,0.0,mobile,IN,0,105.62,340,2026-01-18 00:33:00
U006198,control,0,0.0,mobile,UK,4,78.84,239,2026-01-18 00:36:00
U002448,control,0,0.0,desktop,IN,0,156.04,246,2026-01-18 00:38:00
U007788,treatment,0,0.0,desktop,US,2,53.47,508,2026-01-18 00:39:00
U008169,control,0,0.0,mobile,IN,0,32.8,559,2026-01-18 00:40:00
U005819,control,0,0.0,mobile,US,3,45.75,16,2026-01-18 00:43:00
U006097,control,0,0.0,mobile,IN,2,20.09,95,2026-01-18 00:44:00
U000919,control,0,0.0,mobile,US,2,8.27,564,2026-01-18 00:45:00
U005197,control,0,0.0,mobile,IN,1,82.95,11,2026-01-18 00:45:00
U010065,treatment,0,0.0,desktop,US,2,14.32,427,2026-01-18 00:47:00
U010744,treatment,0,0.0,desktop,IN,0,72.75,41,2026-01-18 00:48:00
U005478,control,0,0.0,desktop,US,2,73.94,44,2026-01-18 00:50:00
U005319,control,0,0.0,mobile,UK,0,17.38,173,2026-01-18 00:51:00
U005035,treatment,0,0.0,mobile,IN,0,69.13,718,2026-01-18 00:53:00
U005570,treatment,0,0.0,desktop,IN,1,18.54,472,2026-01-18 00:57:00
U007274,control,0,0.0,mobile,US,1,25.83,620,2026-01-18 01:00:00
U007823,control,0,0.0,mobile,IN,0,94.39,479,2026-01-18 01:09:00
U007059,treatment,0,0.0,mobile,US,3,87.14,420,2026-01-18 01:09:00
U009719,treatment,0,0.0,mobile,UK,1,78.15,610,2026-01-18 01:09:00
U011742,control,0,0.0,desktop,IN,1,65.7,698,2026-01-18 01:11:00
U000865,control,0,0.0,desktop,US,0,146.58,432,2026-01-18 01:12:00
U000226,treatment,0,0.0,mobile,IN,3,55.01,581,2026-01-18 01:13:00
U010408,treatment,0,0.0,desktop,IN,1,100.92,425,2026-01-18 01:17:00
U007324,treatment,0,0.0,mobile,CA,4,87.28,415,2026-01-18 01:17:00
U004469,treatment,0,0.0,mobile,US,5,94.17,293,2026-01-18 01:18:00
U002382,control,1,77.27,mobile,US,0,43.13,389,2026-01-18 01:21:00
U004024,treatment,0,0.0,desktop,US,3,65.38,389,2026-01-18 01:28:00
U009249,treatment,0,0.0,mobile,US,3,7.39,86,2026-01-18 01:30:00
U003765,control,0,0.0,mobile,UK,1,12.77,371,2026-01-18 01:35:00
U007354,treatment,0,0.0,mobile,UK,3,51.53,651,2026-01-18 01:36:00
U011195,treatment,0,0.0,mobile,IN,1,67.88,716,2026-01-18 01:41:00
U010581,treatment,1,38.99,mobile,US,2,70.01,69,2026-01-18 01:44:00
U004166,control,0,0.0,mobile,US,2,22.21,35,2026-01-18 01:46:00
U002953,control,0,0.0,mobile,UK,0,33.23,681,2026-01-18 01:49:00
U007822,treatment,0,0.0,mobile,US,3,28.84,283,2026-01-18 01:51:00
U004816,control,0,0.0,desktop,IN,3,34.54,230,2026-01-18 01:51:00
U001337,control,0,0.0,mobile,US,3,38.94,627,2026-01-18 01:53:00
U008020,treatment,0,0.0,desktop,CA,3,76.47,641,2026-01-18 01:59:00
U010124,control,0,0.0,mobile,US,1,30.31,435,2026-01-18 02:07:00
U007526,control,0,0.0,desktop,IN,0,36.82,683,2026-01-18 02:10:00
U001473,control,0,0.0,mobile,US,2,93.9,427,2026-01-18 02:16:00
U003609,control,0,0.0,mobile,US,1,111.37,138,2026-01-18 02:17:00
U003495,control,0,0.0,mobile,IN,2,175.54,391,2026-01-18 02:18:00
U003174,treatment,0,0.0,desktop,US,2,64.32,81,2026-01-18 02:19:00
U006300,treatment,1,53.31,mobile,US,1,62.94,589,2026-01-18 02:22:00
U002364,treatment,0,0.0,mobile,IN,1,14.58,477,2026-01-18 02:23:00
U010939,control,0,0.0,desktop,IN,3,30.26,125,2026-01-18 02:24:00
U006047,control,0,0.0,mobile,US,2,33.4,209,2026-01-18 02:25:00
U003750,control,0,0.0,mobile,CA,2,28.7,274,2026-01-18 02:30:00
U008220,treatment,0,0.0,tablet,US,2,43.67,518,2026-01-18 02:30:00
U000488,control,0,0.0,mobile,IN,1,252.05,374,2026-01-18 02:32:00
U005567,treatment,1,85.09,mobile,IN,4,11.96,155,2026-01-18 02:35:00
U004950,treatment,0,0.0,mobile,UK,1,72.58,199,2026-01-18 02:42:00
U004387,control,0,0.0,mobile,US,3,15.6,361,2026-01-18 02:47:00
U006658,treatment,0,0.0,mobile,US,2,77.98,134,2026-01-18 02:49:00
U006589,treatment,0,0.0,mobile,US,5,61.74,197,2026-01-18 02:55:00
U007552,treatment,0,0.0,mobile,US,3,164.47,366,2026-01-18 03:01:00
U009519,control,0,0.0,mobile,IN,4,203.13,250,2026-01-18 03:06:00
U011026,treatment,0,0.0,mobile,UK,1,55.44,57,2026-01-18 03:12:00
U007586,control,1,33.28,desktop,US,2,72.68,428,2026-01-18 03:13:00
U003415,control,0,0.0,mobile,CA,1,62.9,179,2026-01-18 03:18:00
U010678,treatment,0,0.0,mobile,IN,1,44.2,260,2026-01-18 03:18:00
U007768,control,1,53.92,mobile,US,1,111.82,546,2026-01-18 03:21:00
U003926,treatment,0,0.0,desktop,US,1,84.99,154,2026-01-18 03:23:00
U011925,control,0,0.0,mobile,US,2,28.58,208,2026-01-18 03:25:00
U007656,treatment,0,0.0,desktop,US,0,46.59,529,2026-01-18 03:28:00
U000744,control,0,0.0,desktop,IN,3,88.78,261,2026-01-18 03:29:00
U003962,control,1,23.94,mobile,CA,3,41.52,492,2026-01-18 03:33:00
U001581,treatment,0,0.0,mobile,IN,2,4.88,675,2026-01-18 03:42:00
U000098,control,0,0.0,mobile,US,1,62.26,197,2026-01-18 03:51:00
U000533,control,0,0.0,mobile,IN,1,42.93,663,2026-01-18 03:53:00
U007096,control,0,0.0,mobile,UK,4,17.74,156,2026-01-18 04:05:00
U009066,treatment,0,0.0,desktop,US,2,88.7,589,2026-01-18 04:22:00
U008454,treatment,0,0.0,mobile,IN,1,40.0,281,2026-01-18 04:28:00
U010774,treatment,1,40.5,mobile,UK,0,67.21,243,2026-01-18 04:30:00
U008755,control,0,0.0,desktop,US,4,44.65,29,2026-01-18 04:38:00
U002761,treatment,0,0.0,mobile,IN,0,92.77,491,2026-01-18 04:39:00
U002176,treatment,0,0.0,mobile,US,3,92.11,693,2026-01-18 04:44:00
U007207,treatment,0,0.0,mobile,US,3,61.85,352,2026-01-18 04:46:00
U005342,control,0,0.0,mobile,CA,2,20.41,640,2026-01-18 04:54:00
U010704,treatment,1,81.56,desktop,US,1,27.36,160,2026-01-18 04:58:00
U006010,treatment,0,0.0,mobile,UK,2,45.87,712,2026-01-18 05:03:00
U009742,control,0,0.0,desktop,US,0,69.27,212,2026-01-18 05:09:00
U005015,control,0,0.0,desktop,IN,0,63.79,489,2026-01-18 05:11:00
U001161,control,0,0.0,mobile,CA,2,32.39,622,2026-01-18 05:12:00
U010695,treatment,0,0.0,desktop,IN,3,220.59,702,2026-01-18 05:16:00
U006136,control,0,0.0,mobile,US,2,77.78,481,2026-01-18 05:18:00
U001652,control,0,0.0,mobile,UK,1,43.72,77,2026-01-18 05:24:00
U009037,treatment,1,124.56,desktop,UK,0,53.92,691,2026-01-18 05:26:00
U008891,treatment,0,0.0,desktop,US,3,75.7,400,2026-01-18 05:35:00
U000058,treatment,0,0.0,desktop,US,1,20.02,236,2026-01-18 05:36:00
U010608,treatment,0,0.0,desktop,US,2,10.03,245,2026-01-18 05:39:00
U003204,treatment,0,0.0,desktop,US,1,67.69,381,2026-01-18 05:40:00
U006401,control,0,0.0,desktop,US,3,67.35,389,2026-01-18 05:42:00
U009090,control,0,0.0,mobile,IN,2,70.49,204,2026-01-18 05:43:00
U000374,control,1,131.13,mobile,US,5,37.17,359,2026-01-18 05:58:00
U011093,treatment,0,0.0,mobile,US,3,40.83,412,2026-01-18 05:58:00
U003321,control,1,19.53,desktop,UK,2,115.89,688,2026-01-18 06:01:00
U011658,treatment,0,0.0,mobile,US,1,98.57,412,2026-01-18 06:01:00
U007562,control,0,0.0,desktop,UK,3,102.12,406,2026-01-18 06:04:00
U007715,control,0,0.0,mobile,US,1,117.12,241,2026-01-18 06:06:00
U002843,control,0,0.0,mobile,UK,1,38.42,203,2026-01-18 06:14:00
U008795,treatment,0,0.0,mobile,UK,7,44.89,81,2026-01-18 06:18:00
U009784,control,0,0.0,desktop,UK,5,71.77,137,2026-01-18 06:21:00
U009008,treatment,0,0.0,tablet,US,2,128.07,694,2026-01-18 06:22:00
U010090,control,0,0.0,desktop,US,0,126.44,107,2026-01-18 06:24:00
U006134,control,0,0.0,mobile,UK,2,19.94,649,2026-01-18 06:28:00
U002438,treatment,0,0.0,desktop,IN,0,71.42,92,2026-01-18 06:37:00
U010132,control,0,0.0,mobile,IN,4,41.89,26,2026-01-18 06:40:00
U008620,treatment,0,0.0,mobile,IN,3,161.3,285,2026-01-18 06:44:00
U009050,control,0,0.0,mobile,IN,0,222.39,434,2026-01-18 06:44:00
U008425,control,0,0.0,desktop,US,3,70.05,201,2026-01-18 06:49:00
U009855,control,1,16.43,mobile,UK,4,20.07,305,2026-01-18 06:56:00
U004444,treatment,0,0.0,desktop,CA,0,40.57,475,2026-01-18 07:05:00
U007416,treatment,0,0.0,desktop,US,2,107.45,4,2026-01-18 07:07:00
U009448,treatment,0,0.0,desktop,IN,0,61.27,334,2026-01-18 07:09:00
U008792,treatment,0,0.0,mobile,US,1,26.7,433,2026-01-18 07:15:00
U009011,control,0,0.0,desktop,UK,2,116.51,181,2026-01-18 07:15:00
U000253,control,0,0.0,desktop,IN,1,34.05,327,2026-01-18 07:16:00
U003939,control,0,0.0,desktop,US,1,18.85,639,2026-01-18 07:17:00
U011468,control,0,0.0,desktop,US,2,62.77,487,2026-01-18 07:26:00
U006283,control,0,0.0,tablet,UK,3,89.64,557,2026-01-18 07:27:00
U002831,control,0,0.0,mobile,IN,2,36.25,247,2026-01-18 07:30:00
U001718,treatment,0,0.0,mobile,IN,1,91.06,197,2026-01-18 07:32:00
U002653,treatment,0,0.0,mobile,CA,1,51.2,474,2026-01-18 07:37:00
U005723,control,0,0.0,desktop,US,0,77.93,444,2026-01-18 07:59:00
U008972,control,0,0.0,mobile,IN,3,38.79,339,2026-01-18 08:04:00
U010919,treatment,0,0.0,mobile,IN,1,104.69,60,2026-01-18 08:06:00
U009847,treatment,0,0.0,mobile,US,3,87.3,641,2026-01-18 08:11:00
U009022,treatment,0,0.0,tablet,US,0,33.33,172,2026-01-18 08:12:00
U005940,treatment,0,0.0,desktop,US,1,30.27,439,2026-01-18 08:15:00
U010167,treatment,0,0.0,desktop,UK,0,61.46,180,2026-01-18 08:17:00
U004838,control,0,0.0,mobile,US,1,105.93,271,2026-01-18 08:20:00
U006964,control,0,0.0,mobile,IN,2,72.93,365,2026-01-18 08:20:00
U001735,treatment,0,0.0,desktop,US,4,38.73,238,2026-01-18 08:21:00
U005120,treatment,1,35.65,desktop,UK,4,46.48,546,2026-01-18 08:23:00
U001956,treatment,1,58.11,desktop,CA,3,8.44,509,2026-01-18 08:23:00
U007895,control,0,0.0,desktop,US,3,30.12,576,2026-01-18 08:27:00
U009689,control,0,0.0,tablet,UK,0,40.93,468,2026-01-18 08:30:00
U009425,treatment,0,0.0,mobile,US,1,39.6,321,2026-01-18 08:43:00
U002559,control,0,0.0,mobile,UK,2,157.43,620,2026-01-18 08:49:00
U005271,treatment,0,0.0,mobile,UK,1,13.85,521,2026-01-18 09:09:00
U007146,treatment,0,0.0,desktop,US,1,18.64,604,2026-01-18 09:10:00
U011383,control,0,0.0,mobile,UK,1,56.06,10,2026-01-18 09:15:00
U011097,control,0,0.0,desktop,IN,1,63.31,17,2026-01-18 09:15:00
U011450,treatment,0,0.0,desktop,IN,4,30.09,599,2026-01-18 09:27:00
U002700,treatment,0,0.0,mobile,UK,3,32.1,421,2026-01-18 09:30:00
U003346,treatment,0,0.0,tablet,UK,2,11.36,159,2026-01-18 09:34:00
U011065,control,0,0.0,mobile,UK,0,31.89,560,2026-01-18 09:42:00
U010490,treatment,0,0.0,desktop,US,1,163.28,123,2026-01-18 09:43:00
U011206,control,0,0.0,desktop,US,2,53.46,476,2026-01-18 09:44:00
U010136,control,0,0.0,mobile,IN,4,161.74,639,2026-01-18 09:47:00
U007778,treatment,0,0.0,mobile,IN,2,68.52,48,2026-01-18 10:05:00
U005360,treatment,0,0.0,desktop,UK,3,19.72,134,2026-01-18 10:06:00
U004871,control,1,24.95,tablet,UK,2,260.46,673,2026-01-18 10:29:00
U001958,control,0,0.0,mobile,IN,3,87.51,202,2026-01-18 10:37:00
U000795,control,0,0.0,mobile,CA,2,28.13,40,2026-01-18 10:38:00
U001673,treatment,0,0.0,mobile,US,1,40.03,485,2026-01-18 10:46:00
U000516,control,0,0.0,desktop,US,2,18.2,394,2026-01-18 11:00:00
U011825,treatment,0,0.0,desktop,US,4,67.22,328,2026-01-18 11:01:00
U009435,treatment,0,0.0,mobile,US,1,54.82,519,2026-01-18 11:04:00
U009386,treatment,0,0.0,mobile,IN,1,26.97,293,2026-01-18 11:05:00
U005395,control,0,0.0,mobile,UK,2,39.89,128,2026-01-18 11:06:00
U010288,treatment,0,0.0,mobile,US,2,86.5,61,2026-01-18 11:08:00
U004067,control,0,0.0,mobile,US,1,6.51,38,2026-01-18 11:10:00
U004445,control,0,0.0,mobile,US,3,63.56,656,2026-01-18 11:11:00
U001003,control,0,0.0,desktop,UK,1,49.55,504,2026-01-18 11:15:00
U007112,treatment,1,17.51,mobile,US,2,76.86,255,2026-01-18 11:17:00
U010785,treatment,0,0.0,mobile,US,2,26.82,174,2026-01-18 11:20:00
U009591,treatment,0,0.0,mobile,US,1,52.99,46,2026-01-18 11:21:00
U010833,control,0,0.0,mobile,US,2,54.81,511,2026-01-18 11:22:00
U005638,treatment,0,0.0,mobile,IN,1,26.56,406,2026-01-18 11:22:00
U004719,treatment,0,0.0,desktop,IN,0,54.99,500,2026-01-18 11:32:00
U006089,control,0,0.0,mobile,US,3,21.12,186,2026-01-18 11:32:00
U000052,control,0,0.0,mobile,CA,0,50.37,660,2026-01-18 11:35:00
U007522,control,0,0.0,tablet,US,2,29.09,471,2026-01-18 11:36:00
U009845,control,0,0.0,desktop,IN,2,70.67,548,2026-01-18 11:36:00
U004077,treatment,0,0.0,mobile,IN,1,34.81,656,2026-01-18 11:38:00
U004394,treatment,0,0.0,tablet,IN,3,84.7,256,2026-01-18 11:48:00
U000661,control,0,0.0,tablet,US,2,26.86,62,2026-01-18 11:50:00
U001762,control,0,0.0,mobile,US,4,90.96,682,2026-01-18 11:51:00
U009834,treatment,0,0.0,mobile,US,1,54.32,261,2026-01-18 12:02:00
U007599,control,0,0.0,mobile,US,0,39.32,241,2026-01-18 12:04:00
U010659,control,0,0.0,mobile,US,2,48.85,417,2026-01-18 12:04:00
U005216,control,0,0.0,mobile,UK,1,30.08,366,2026-01-18 12:06:00
U008422,treatment,0,0.0,mobile,US,1,44.85,653,2026-01-18 12:09:00
U011991,treatment,0,0.0,desktop,US,0,27.78,226,2026-01-18 12:10:00
U003885,treatment,0,0.0,desktop,IN,3,123.83,339,2026-01-18 12:11:00
U000291,treatment,0,0.0,desktop,IN,1,23.36,346,2026-01-18 12:15:00
U008471,control,0,0.0,desktop,UK,4,25.87,76,2026-01-18 12:20:00
U011079,control,0,0.0,mobile,US,3,18.53,566,2026-01-18 12:23:00
U004803,control,0,0.0,mobile,US,1,39.38,574,2026-01-18 12:23:00
U005123,control,0,0.0,desktop,UK,1,19.99,312,2026-01-18 12:25:00
U009344,control,0,0.0,mobile,IN,3,88.58,260,2026-01-18 12:25:00
U005847,treatment,0,0.0,tablet,US,4,37.63,348,2026-01-18 12:29:00
U006301,control,0,0.0,desktop,CA,1,69.71,176,2026-01-18 12:32:00
U005868,treatment,0,0.0,mobile,US,0,38.82,101,2026-01-18 12:39:00
U008848,treatment,0,0.0,desktop,US,0,130.17,398,2026-01-18 12:40:00
U009477,treatment,0,0.0,desktop,US,2,110.74,625,2026-01-18 12:41:00
U004557,treatment,0,0.0,mobile,IN,2,18.09,468,2026-01-18 12:43:00
U004771,treatment,0,0.0,tablet,US,0,135.46,428,2026-01-18 12:52:00
U007011,control,0,0.0,mobile,CA,4,87.73,508,2026-01-18 12:55:00
U001451,treatment,0,0.0,mobile,US,2,36.45,481,2026-01-18 13:05:00
U003129,treatment,0,0.0,mobile,UK,1,75.05,127,2026-01-18 13:15:00
U007119,control,0,0.0,desktop,IN,3,121.52,384,2026-01-18 13:16:00
U005345,control,0,0.0,mobile,IN,2,21.81,120,2026-01-18 13:26:00
U001543,control,0,0.0,mobile,US,2,105.31,542,2026-01-18 13:26:00
U001423,control,0,0.0,tablet,IN,1,33.18,478,2026-01-18 13:31:00
U009739,treatment,1,53.38,mobile,UK,1,14.21,447,2026-01-18 13:32:00
U011979,control,0,0.0,mobile,US,3,62.0,100,2026-01-18 13:37:00
U002793,treatment,0,0.0,desktop,IN,3,35.39,231,2026-01-18 13:41:00
U000169,control,0,0.0,mobile,US,0,18.29,332,2026-01-18 13:49:00
U004300,treatment,0,0.0,mobile,IN,2,30.29,128,2026-01-18 13:51:00
U009872,treatment,0,0.0,tablet,IN,1,134.23,193,2026-01-18 13:55:00
U005846,treatment,0,0.0,mobile,UK,0,72.29,498,2026-01-18 13:55:00
U010349,control,0,0.0,desktop,US,4,9.95,109,2026-01-18 13:55:00
U005700,control,0,0.0,mobile,US,3,49.23,507,2026-01-18 13:57:00
U008920,treatment,0,0.0,mobile,IN,4,30.88,338,2026-01-18 13:59:00
U000369,control,0,0.0,mobile,CA,0,173.16,453,2026-01-18 14:01:00
U001108,control,0,0.0,mobile,CA,3,108.67,668,2026-01-18 14:04:00
U010810,treatment,0,0.0,mobile,US,0,37.82,253,2026-01-18 14:08:00
U011751,treatment,0,0.0,tablet,IN,1,17.85,640,2026-01-18 14:17:00
U000046,treatment,0,0.0,desktop,US,1,36.29,638,2026-01-18 14:19:00
U011412,control,0,0.0,mobile,US,2,90.38,451,2026-01-18 14:21:00
U003077,control,0,0.0,mobile,CA,6,38.44,69,2026-01-18 14:21:00
