user_id,treatment,converted,revenue,device,country,prior_orders,pre_period_spend,days_since_signup,timestamp
U005124,control,0.0,0.0,desktop,CA,2,85.29,160,2026-01-17 03:05:00
U003072,treatment,0.0,0.0,mobile,IN,1,66.8,334,2026-01-17 03:06:00
U007526,treatment,0.0,0.0,mobile,US,4,119.07,19,2026-01-17 03:06:00
U008719,control,0.0,0.0,mobile,IN,0,127.86,421,2026-01-17 03:07:00
U000499,control,0.0,0.0,tablet,US,0,22.29,689,2026-01-17 03:11:00
U000221,control,0.0,0.0,tablet,US,2,43.23,568,2026-01-17 03:17:00
U009904,control,0.0,0.0,mobile,IN,1,85.04,5,2026-01-17 03:18:00
U005420,treatment,0.0,0.0,mobile,CA,5,16.03,478,2026-01-17 03:21:00
U009511,treatment,0.0,0.0,mobile,UK,0,231.0,490,2026-01-17 03:23:00
U005176,control,0.0,0.0,mobile,IN,1,44.14,306,2026-01-17 03:23:00
U003830,control,0.0,0.0,mobile,IN,3,11.73,594,2026-01-17 03:33:00
U004870,control,0.0,0.0,mobile,US,0,46.73,351,2026-01-17 03:36:00
U003107,treatment,1.0,67.5,mobile,CA,4,88.7,87,2026-01-17 03:41:00
U005675,control,0.0,0.0,desktop,US,0,18.76,635,2026-01-17 03:48:00
U000968,control,0.0,0.0,desktop,IN,4,93.81,135,2026-01-17 03:49:00
U000884,control,0.0,0.0,mobile,IN,2,106.68,598,2026-01-17 03:50:00
U010140,control,0.0,0.0,mobile,CA,0,142.43,302,2026-01-17 03:54:00
U000347,control,0.0,0.0,mobile,US,3,139.41,99,2026-01-17 03:59:00
U001340,treatment,1.0,11.9,mobile,IN,4,37.37,4,2026-01-17 04:02:00
U011497,control,0.0,0.0,mobile,US,1,85.79,93,2026-01-17 04:02:00
U008798,control,0.0,0.0,desktop,US,1,113.66,602,2026-01-17 04:04:00
U009708,control,0.0,0.0,mobile,IN,0,43.2,156,2026-01-17 04:09:00
U010088,control,0.0,0.0,mobile,US,0,97.85,685,2026-01-17 04:11:00
U008835,control,1.0,24.29,desktop,US,3,78.18,81,2026-01-17 04:17:00
U001157,control,0.0,0.0,mobile,UK,2,82.19,685,2026-01-17 04:22:00
U003382,control,0.0,0.0,tablet,US,1,78.58,171,2026-01-17 04:30:00
U006151,treatment,0.0,0.0,desktop,US,2,74.84,517,2026-01-17 04:33:00
U001752,control,0.0,,desktop,UK,1,46.41,313,2026-01-17 04:34:00
U006703,control,0.0,0.0,mobile,UK,2,89.95,57,2026-01-17 04:34:00
U007645,treatment,0.0,0.0,tablet,US,4,121.17,667,2026-01-17 04:37:00
U008504,treatment,1.0,44.27,mobile,US,4,54.93,347,2026-01-17 04:39:00
U000281,control,0.0,0.0,mobile,US,0,106.11,213,2026-01-17 04:40:00
U011499,control,0.0,0.0,mobile,US,1,68.91,72,2026-01-17 04:43:00
U010815,treatment,0.0,0.0,desktop,US,1,100.69,492,2026-01-17 04:52:00
U010263,control,0.0,0.0,mobile,US,4,60.79,450,2026-01-17 04:53:00
U007767,control,0.0,0.0,mobile,US,1,35.65,61,2026-01-17 04:56:00
U005227,control,0.0,0.0,desktop,UK,1,54.09,15,2026-01-17 04:56:00
U007139,control,0.0,0.0,mobile,US,1,113.54,202,2026-01-17 04:57:00
U005547,control,0.0,0.0,mobile,CA,3,60.54,268,2026-01-17 05:01:00
U002196,treatment,0.0,0.0,mobile,US,3,70.18,408,2026-01-17 05:02:00
U001844,control,0.0,0.0,mobile,IN,2,41.16,303,2026-01-17 05:02:00
U001042,control,0.0,0.0,mobile,US,3,84.52,113,2026-01-17 05:14:00
U009567,control,0.0,0.0,desktop,CA,3,37.93,190,2026-01-17 05:24:00
U003304,treatment,0.0,0.0,mobile,UK,4,109.9,241,2026-01-17 05:24:00
U007748,treatment,0.0,0.0,mobile,US,1,77.16,328,2026-01-17 05:29:00
U002558,treatment,0.0,0.0,mobile,US,3,156.23,351,2026-01-17 05:29:00
U002581,control,0.0,0.0,mobile,US,1,92.47,545,2026-01-17 05:31:00
U003969,control,0.0,0.0,mobile,UK,2,48.92,8,2026-01-17 05:31:00
U001374,control,0.0,0.0,desktop,UK,1,183.1,316,2026-01-17 05:34:00
U004367,control,0.0,0.0,tablet,CA,2,74.79,95,2026-01-17 05:37:00
U000107,control,0.0,0.0,mobile,IN,6,49.54,232,2026-01-17 05:43:00
U007744,treatment,0.0,0.0,mobile,IN,5,109.78,72,2026-01-17 05:43:00
U011136,control,0.0,0.0,desktop,US,2,41.82,221,2026-01-17 05:45:00
U005470,control,0.0,0.0,desktop,IN,1,42.07,539,2026-01-17 05:47:00
U007876,treatment,0.0,0.0,mobile,IN,3,137.43,624,2026-01-17 05:48:00
U001274,control,0.0,0.0,tablet,US,2,39.85,549,2026-01-17 05:58:00
U008519,treatment,0.0,0.0,mobile,UK,1,38.06,502,2026-01-17 06:03:00
U009123,control,0.0,0.0,desktop,UK,1,22.04,529,2026-01-17 06:04:00
U008077,treatment,0.0,0.0,mobile,US,4,42.9,506,2026-01-17 06:05:00
U001758,control,0.0,0.0,desktop,IN,1,55.03,324,2026-01-17 06:14:00
U007964,treatment,0.0,0.0,mobile,US,4,75.89,417,2026-01-17 06:16:00
U003564,treatment,0.0,0.0,mobile,US,0,119.71,18,2026-01-17 06:28:00
U009174,control,0.0,0.0,mobile,UK,2,32.96,697,2026-01-17 06:30:00
U001488,control,0.0,0.0,mobile,US,2,69.14,18,2026-01-17 06:37:00
U009728,control,0.0,0.0,mobile,US,4,32.83,385,2026-01-17 06:38:00
U002431,control,0.0,0.0,mobile,IN,1,59.54,510,2026-01-17 06:38:00
U005641,control,0.0,0.0,mobile,IN,2,35.43,293,2026-01-17 06:44:00
U008592,treatment,0.0,0.0,desktop,US,0,37.86,684,2026-01-17 06:44:00
U001062,treatment,0.0,0.0,desktop,IN,4,89.95,397,2026-01-17 06:45:00
U004065,control,1.0,53.76,mobile,IN,5,63.67,561,2026-01-17 06:51:00
U010608,treatment,0.0,0.0,desktop,US,1,70.69,29,2026-01-17 07:06:00
U006342,control,0.0,0.0,mobile,IN,2,76.4,182,2026-01-17 07:10:00
U003935,treatment,0.0,0.0,mobile,US,3,60.01,386,2026-01-17 07:12:00
U002004,treatment,0.0,0.0,mobile,US,2,170.48,530,2026-01-17 07:14:00
U010303,control,0.0,0.0,mobile,CA,3,63.51,325,2026-01-17 07:15:00
U004411,control,0.0,0.0,mobile,IN,1,33.33,590,2026-01-17 07:16:00
U000203,control,0.0,0.0,mobile,IN,1,59.6,635,2026-01-17 07:17:00
U004379,treatment,0.0,0.0,mobile,US,3,60.45,304,2026-01-17 07:20:00
U006027,control,0.0,0.0,mobile,US,2,28.74,519,2026-01-17 07:22:00
U000206,control,0.0,0.0,mobile,CA,0,51.97,646,2026-01-17 07:22:00
U002880,control,0.0,0.0,mobile,CA,1,68.82,446,2026-01-17 07:23:00
U001150,treatment,0.0,0.0,desktop,UK,7,185.73,356,2026-01-17 07:36:00
U003003,treatment,0.0,0.0,desktop,UK,3,42.24,231,2026-01-17 07:38:00
U006840,treatment,0.0,0.0,mobile,UK,0,47.67,124,2026-01-17 07:45:00
U002110,control,0.0,0.0,mobile,UK,2,73.34,343,2026-01-17 07:47:00
U000906,control,0.0,0.0,mobile,IN,5,91.15,689,2026-01-17 07:51:00
U010758,control,0.0,0.0,mobile,US,2,142.44,321,2026-01-17 07:56:00
U007830,treatment,0.0,0.0,tablet,US,4,177.3,120,2026-01-17 07:59:00
U002516,control,0.0,0.0,mobile,US,3,79.01,21,2026-01-17 08:04:00
U003424,control,0.0,0.0,desktop,US,5,92.69,135,2026-01-17 08:09:00
U006581,control,0.0,0.0,mobile,IN,2,15.21,155,2026-01-17 08:09:00
U006930,treatment,0.0,0.0,desktop,IN,5,67.62,434,2026-01-17 08:11:00
U008243,treatment,1.0,51.85,mobile,US,3,66.74,278,2026-01-17 08:12:00
U002298,treatment,0.0,0.0,mobile,UK,0,53.15,618,2026-01-17 08:15:00
U006997,treatment,0.0,0.0,mobile,US,4,61.22,352,2026-01-17 08:15:00
U005677,control,0.0,0.0,mobile,US,1,196.07,555,2026-01-17 08:19:00
U005790,treatment,0.0,0.0,mobile,CA,2,41.61,498,2026-01-17 08:30:00
U009912,treatment,0.0,0.0,desktop,UK,2,138.4,339,2026-01-17 08:30:00
U007560,treatment,0.0,0.0,mobile,US,1,149.63,342,2026-01-17 08:32:00
U006333,treatment,0.0,0.0,desktop,US,1,65.56,680,2026-01-17 08:34:00
U006297,control,1.0,19.71,mobile,IN,4,44.37,718,2026-01-17 08:38:00
U010295,control,1.0,22.85,mobile,US,3,133.12,585,2026-01-17 08:41:00
U008386,control,0.0,0.0,mobile,CA,1,58.36,195,2026-01-17 08:43:00
U011138,treatment,0.0,0.0,mobile,IN,1,31.33,367,2026-01-17 08:45:00
U002013,treatment,0.0,0.0,desktop,US,1,67.66,429,2026-01-17 08:45:00
U011438,control,0.0,0.0,mobile,CA,2,56.82,466,2026-01-17 08:47:00
U002837,control,0.0,0.0,desktop,US,1,14.77,37,2026-01-17 08:48:00
U010511,control,0.0,0.0,mobile,US,4,85.56,661,2026-01-17 08:51:00
U006284,treatment,,0.0,mobile,IN,0,101.32,469,2026-01-17 08:54:00
U000706,control,0.0,0.0,desktop,IN,0,106.37,620,2026-01-17 09:02:00
U000072,control,0.0,0.0,mobile,US,0,63.32,565,2026-01-17 09:03:00
U000595,treatment,,0.0,mobile,US,3,103.81,125,2026-01-17 09:09:00
U008847,control,0.0,0.0,mobile,CA,2,34.21,305,2026-01-17 09:10:00
U000398,control,0.0,0.0,mobile,US,1,49.98,178,2026-01-17 09:14:00
U010739,control,0.0,0.0,mobile,US,1,23.42,703,2026-01-17 09:19:00
U008312,treatment,0.0,0.0,desktop,US,1,198.16,584,2026-01-17 09:19:00
U007627,treatment,0.0,0.0,desktop,US,0,69.68,358,2026-01-17 09:25:00
U004066,control,0.0,0.0,desktop,CA,1,37.64,271,2026-01-17 09:27:00
U006436,control,0.0,0.0,mobile,US,2,91.71,5,2026-01-17 09:28:00
U000504,control,0.0,0.0,mobile,IN,3,160.37,390,2026-01-17 09:31:00
U008522,treatment,0.0,0.0,mobile,UK,1,102.25,128,2026-01-17 09:33:00
U000260,control,0.0,0.0,desktop,US,3,20.43,395,2026-01-17 09:35:00
U006211,control,0.0,0.0,tablet,CA,0,20.71,349,2026-01-17 09:39:00
U002459,control,0.0,0.0,desktop,US,3,59.89,421,2026-01-17 09:44:00
U002006,control,0.0,0.0,desktop,IN,2,86.78,512,2026-01-17 09:50:00
U002486,control,0.0,0.0,mobile,UK,1,26.66,369,2026-01-17 09:57:00
U007272,control,0.0,0.0,mobile,CA,1,23.68,457,2026-01-17 10:02:00
U011790,control,0.0,0.0,desktop,US,2,10.79,170,2026-01-17 10:07:00
U005079,treatment,0.0,0.0,desktop,IN,3,86.36,553,2026-01-17 10:07:00
U008354,treatment,1.0,46.64,desktop,US,1,14.59,436,2026-01-17 10:07:00
U001967,treatment,0.0,0.0,mobile,IN,2,77.55,545,2026-01-17 10:11:00
U005362,control,0.0,0.0,mobile,US,2,48.05,600,2026-01-17 10:15:00
U004192,treatment,0.0,0.0,mobile,UK,3,102.47,178,2026-01-17 10:16:00
U004459,treatment,0.0,0.0,desktop,IN,4,46.57,39,2026-01-17 10:16:00
U011810,control,0.0,0.0,mobile,UK,1,70.28,446,2026-01-17 10:16:00
U009100,control,0.0,0.0,mobile,UK,1,7.84,452,2026-01-17 10:16:00
U008628,control,0.0,0.0,mobile,US,0,8.48,317,2026-01-17 10:17:00
U004261,control,0.0,0.0,mobile,US,2,54.9,338,2026-01-17 10:19:00
U008922,control,0.0,0.0,desktop,IN,5,15.49,320,2026-01-17 10:22:00
U000967,treatment,,0.0,mobile,US,3,69.8,420,2026-01-17 10:23:00
U007234,control,0.0,0.0,tablet,US,2,85.29,181,2026-01-17 10:23:00
U010583,treatment,1.0,40.12,desktop,UK,5,59.19,663,2026-01-17 10:25:00
U008068,control,0.0,0.0,mobile,UK,2,7.29,669,2026-01-17 10:29:00
U011528,control,0.0,0.0,mobile,US,1,29.4,692,2026-01-17 10:34:00
U004174,treatment,0.0,0.0,mobile,CA,2,135.22,458,2026-01-17 10:43:00
U010097,control,0.0,0.0,mobile,US,2,47.43,409,2026-01-17 10:51:00
U004609,control,0.0,0.0,mobile,US,2,158.61,56,2026-01-17 10:59:00
U006769,treatment,0.0,0.0,mobile,US,5,101.49,51,2026-01-17 11:03:00
U008134,treatment,0.0,0.0,desktop,IN,3,62.57,452,2026-01-17 11:06:00
U002274,treatment,0.0,0.0,mobile,CA,1,56.49,156,2026-01-17 11:12:00
U009002,control,0.0,0.0,mobile,IN,2,94.7,243,2026-01-17 11:22:00
U007779,control,0.0,0.0,mobile,IN,3,20.55,134,2026-01-17 11:23:00
U010893,treatment,0.0,0.0,mobile,UK,1,44.34,236,2026-01-17 11:23:00
U008339,control,0.0,0.0,desktop,UK,3,128.84,80,2026-01-17 11:25:00
U002128,control,0.0,0.0,tablet,IN,2,75.28,56,2026-01-17 11:26:00
U003802,control,0.0,0.0,desktop,US,2,52.05,234,2026-01-17 11:28:00
U006416,control,0.0,0.0,mobile,IN,0,48.62,705,2026-01-17 11:28:00
U004201,control,0.0,0.0,mobile,IN,2,116.09,300,2026-01-17 11:32:00
U005019,treatment,0.0,0.0,desktop,UK,1,52.27,33,2026-01-17 11:33:00
U010127,control,0.0,0.0,mobile,IN,2,37.1,268,2026-01-17 11:36:00
U006314,treatment,0.0,0.0,mobile,US,2,47.57,57,2026-01-17 11:45:00
U004999,control,0.0,0.0,mobile,IN,1,25.87,228,2026-01-17 11:50:00
U009077,control,0.0,0.0,mobile,US,1,120.41,169,2026-01-17 11:50:00
U000956,treatment,0.0,0.0,desktop,IN,1,28.3,452,2026-01-17 11:56:00
U003183,control,0.0,0.0,mobile,US,1,62.66,316,2026-01-17 11:57:00
U009481,control,0.0,0.0,tablet,US,1,80.31,691,2026-01-17 11:58:00
U010290,treatment,1.0,34.43,mobile,UK,3,72.01,677,2026-01-17 12:02:00
U011275,control,0.0,0.0,desktop,CA,1,22.77,289,2026-01-17 12:03:00
U004288,control,0.0,0.0,desktop,IN,1,64.15,420,2026-01-17 12:08:00
U006324,treatment,0.0,0.0,mobile,UK,2,146.92,136,2026-01-17 12:10:00
U011593,treatment,0.0,0.0,mobile,IN,3,36.16,185,2026-01-17 12:13:00
U006122,control,0.0,0.0,tablet,CA,3,135.18,122,2026-01-17 12:13:00
U010671,treatment,0.0,0.0,desktop,IN,7,60.97,19,2026-01-17 12:13:00
U002460,treatment,0.0,0.0,mobile,US,0,64.35,324,2026-01-17 12:15:00
U011244,control,0.0,0.0,mobile,IN,1,92.01,362,2026-01-17 12:17:00
U003413,control,0.0,0.0,mobile,CA,1,120.55,665,2026-01-17 12:17:00
U009110,control,0.0,0.0,mobile,UK,4,32.14,264,2026-01-17 12:23:00
U000400,control,0.0,0.0,mobile,IN,0,105.76,651,2026-01-17 12:25:00
U000420,treatment,1.0,23.99,desktop,US,3,71.35,52,2026-01-17 12:34:00
U010516,treatment,,0.0,mobile,US,2,43.95,185,2026-01-17 12:38:00
U001736,treatment,0.0,0.0,mobile,IN,3,44.43,154,2026-01-17 12:44:00
U004584,control,0.0,0.0,desktop,IN,2,48.29,127,2026-01-17 12:44:00
U002439,treatment,0.0,0.0,mobile,IN,3,36.41,277,2026-01-17 12:45:00
U008557,control,0.0,0.0,tablet,IN,2,80.84,295,2026-01-17 12:46:00
U009940,treatment,0.0,0.0,mobile,US,3,32.84,598,2026-01-17 12:59:00
U000358,treatment,0.0,0.0,desktop,IN,3,30.85,139,2026-01-17 13:02:00
U010438,control,0.0,0.0,mobile,IN,1,18.63,11,2026-01-17 13:07:00
U001624,treatment,0.0,0.0,desktop,UK,3,68.66,45,2026-01-17 13:12:00
U008463,control,0.0,0.0,tablet,CA,2,23.47,605,2026-01-17 13:20:00
U011096,control,0.0,0.0,mobile,IN,1,42.93,331,2026-01-17 13:21:00
U011727,treatment,,0.0,desktop,US,1,105.84,507,2026-01-17 13:23:00
U005037,treatment,0.0,0.0,desktop,CA,5,38.72,366,2026-01-17 13:24:00
U001594,treatment,0.0,0.0,desktop,US,3,57.73,70,2026-01-17 13:25:00
U002403,control,0.0,0.0,desktop,UK,2,80.5,683,2026-01-17 13:32:00
U006667,control,0.0,0.0,mobile,US,0,53.52,215,2026-01-17 13:35:00
U010245,treatment,0.0,0.0,desktop,UK,1,67.75,383,2026-01-17 13:48:00
U010621,control,0.0,0.0,desktop,US,1,4.32,675,2026-01-17 13:49:00
U005962,treatment,0.0,0.0,mobile,UK,2,101.25,445,2026-01-17 13:50:00
U009742,control,0.0,0.0,tablet,US,1,24.31,464,2026-01-17 13:53:00
U000795,control,0.0,0.0,mobile,US,1,86.99,167,2026-01-17 13:58:00
U000479,control,0.0,0.0,tablet,UK,1,30.57,74,2026-01-17 14:02:00
U008567,control,0.0,0.0,tablet,IN,1,69.0,164,2026-01-17 14:07:00
U008817,control,0.0,0.0,desktop,CA,0,73.46,119,2026-01-17 14:07:00
U011781,control,0.0,0.0,desktop,IN,1,113.83,270,2026-01-17 14:14:00
U009610,control,0.0,0.0,mobile,IN,2,28.28,214,2026-01-17 14:15:00
U009537,control,0.0,0.0,mobile,CA,3,46.5,713,2026-01-17 14:22:00
U006162,treatment,0.0,0.0,mobile,US,0,97.96,229,2026-01-17 14:29:00
U001196,control,0.0,0.0,desktop,IN,2,99.75,97,2026-01-17 14:38:00
U011463,control,0.0,0.0,desktop,CA,3,30.08,83,2026-01-17 14:51:00
U011122,treatment,0.0,0.0,tablet,US,1,216.01,632,2026-01-17 14:52:00
U011870,treatment,1.0,36.45,tablet,US,1,130.91,370,2026-01-17 14:52:00
U005425,control,0.0,0.0,mobile,IN,2,95.49,82,2026-01-17 14:54:00
U007935,control,0.0,0.0,mobile,CA,1,148.54,518,2026-01-17 14:58:00
U011081,treatment,0.0,0.0,mobile,CA,4,46.7,569,2026-01-17 15:04:00
U001543,control,0.0,0.0,desktop,IN,3,83.01,64,2026-01-17 15:08:00
U011556,control,0.0,0.0,mobile,UK,2,13.98,606,2026-01-17 15:10:00
U005169,control,0.0,0.0,mobile,UK,4,29.38,567,2026-01-17 15:11:00
U009897,control,0.0,0.0,mobile,IN,1,85.11,430,2026-01-17 15:19:00
U005579,treatment,0.0,0.0,mobile,IN,5,88.69,118,2026-01-17 15:31:00
U008590,control,0.0,,mobile,US,1,4.54,707,2026-01-17 15:49:00
U006577,control,0.0,0.0,desktop,US,0,64.91,485,2026-01-17 15:53:00
U004376,treatment,0.0,0.0,mobile,US,2,35.36,52,2026-01-17 15:53:00
U004596,control,0.0,0.0,mobile,IN,0,21.25,656,2026-01-17 15:56:00
U011472,control,0.0,0.0,mobile,US,0,173.42,342,2026-01-17 15:57:00
U000721,treatment,0.0,0.0,desktop,IN,4,33.29,170,2026-01-17 16:01:00
U002030,treatment,0.0,0.0,desktop,US,3,178.05,530,2026-01-17 16:05:00
U009263,treatment,0.0,0.0,desktop,US,0,57.72,510,2026-01-17 16:07:00
U004313,control,1.0,59.33,desktop,US,4,72.68,536,2026-01-17 16:11:00
U011377,treatment,0.0,0.0,desktop,IN,0,125.73,103,2026-01-17 16:17:00
U005378,control,0.0,0.0,mobile,IN,3,37.98,599,2026-01-17 16:18:00
U011052,treatment,,0.0,mobile,IN,2,86.3,152,2026-01-17 16:25:00
U003798,treatment,0.0,0.0,desktop,CA,3,55.72,140,2026-01-17 16:34:00
U010287,treatment,0.0,0.0,mobile,IN,6,34.28,618,2026-01-17 16:39:00
U000790,control,0.0,0.0,mobile,IN,0,13.49,227,2026-01-17 16:41:00
U001999,treatment,0.0,0.0,mobile,UK,5,87.12,74,2026-01-17 16:42:00
U011939,control,1.0,8.3,desktop,IN,2,140.24,401,2026-01-17 16:47:00
U006083,treatment,0.0,0.0,mobile,US,0,78.14,168,2026-01-17 16:48:00
U006079,treatment,0.0,0.0,mobile,CA,3,49.0,642,2026-01-17 16:49:00
U003725,treatment,0.0,0.0,desktop,CA,3,36.12,551,2026-01-17 17:08:00
U001481,treatment,0.0,0.0,mobile,US,2,165.18,235,2026-01-17 17:09:00
U009503,control,0.0,0.0,mobile,IN,2,6.34,548,2026-01-17 17:15:00
U004162,control,0.0,0.0,desktop,IN,3,68.05,179,2026-01-17 17:16:00
U007035,treatment,0.0,0.0,desktop,IN,1,55.22,571,2026-01-17 17:25:00
U004722,control,0.0,0.0,mobile,CA,0,32.26,522,2026-01-17 17:25:00
U010431,control,0.0,0.0,mobile,UK,2,27.73,615,2026-01-17 17:30:00
U009231,control,0.0,0.0,tablet,UK,0,84.28,651,2026-01-17 17:33:00
U001549,control,0.0,0.0,mobile,CA,0,100.12,516,2026-01-17 17:36:00
U004362,control,0.0,0.0,mobile,IN,0,33.11,332,2026-01-17 17:37:00
U007757,treatment,0.0,0.0,mobile,UK,4,141.11,533,2026-01-17 17:43:00
U002661,control,0.0,0.0,desktop,IN,0,50.46,292,2026-01-17 17:46:00
U005493,treatment,1.0,26.13,tablet,US,3,55.47,670,2026-01-17 17:48:00
U004312,control,0.0,0.0,tablet,US,1,16.81,372,2026-01-17 17:55:00
U002503,control,0.0,0.0,mobile,CA,2,94.46,83,2026-01-17 17:55:00
U008669,control,1.0,11.18,mobile,UK,2,57.65,713,2026-01-17 17:57:00
U006526,treatment,,0.0,tablet,CA,0,150.45,343,2026-01-17 18:01:00
U009963,treatment,0.0,0.0,tablet,UK,5,139.22,209,2026-01-17 18:05:00
U007382,control,0.0,0.0,mobile,UK,2,44.14,508,2026-01-17 18:07:00
U010774,treatment,,0.0,desktop,US,4,60.82,395,2026-01-17 18:12:00
U004933,control,0.0,0.0,mobile,US,2,39.53,509,2026-01-17 18:15:00
U000007,treatment,0.0,0.0,desktop,IN,3,66.27,438,2026-01-17 18:17:00
U011076,control,0.0,0.0,mobile,US,1,123.46,513,2026-01-17 18:19:00
U002672,treatment,0.0,0.0,mobile,UK,1,43.39,168,2026-01-17 18:22:00
U001126,control,0.0,0.0,mobile,US,2,100.26,504,2026-01-17 18:23:00
U011577,control,0.0,0.0,mobile,UK,1,134.66,456,2026-01-17 18:31:00
U005969,control,0.0,0.0,desktop,US,0,20.44,448,2026-01-17 18:33:00
U006585,control,0.0,0.0,mobile,US,4,78.22,444,2026-01-17 18:35:00
U005136,treatment,0.0,0.0,mobile,UK,2,59.53,455,2026-01-17 18:39:00
U011932,treatment,0.0,0.0,mobile,US,3,94.54,120,2026-01-17 18:46:00
U006883,treatment,0.0,0.0,desktop,US,0,86.29,142,2026-01-17 18:47:00
U007871,control,0.0,0.0,mobile,UK,2,46.01,348,2026-01-17 19:04:00
U005053,control,0.0,0.0,desktop,IN,2,63.94,148,2026-01-17 19:09:00
U000951,control,0.0,0.0,mobile,US,2,165.1,365,2026-01-17 19:10:00
U002248,control,0.0,0.0,mobile,IN,1,22.44,64,2026-01-17 19:15:00
U008246,treatment,0.0,0.0,mobile,IN,3,139.71,109,2026-01-17 19:17:00
U009710,control,0.0,0.0,tablet,UK,3,38.18,630,2026-01-17 19:22:00
U000679,control,0.0,0.0,mobile,UK,1,62.82,181,2026-01-17 19:29:00
U008083,control,0.0,0.0,desktop,US,0,56.45,328,2026-01-17 19:34:00
U006068,control,0.0,0.0,desktop,IN,2,58.91,532,2026-01-17 19:36:00
U006365,control,0.0,0.0,mobile,IN,2,57.38,580,2026-01-17 19:36:00
U009300,treatment,0.0,0.0,tablet,UK,3,48.5,143,2026-01-17 19:43:00
U005931,control,0.0,0.0,desktop,UK,1,49.01,227,2026-01-17 19:44:00
U002958,control,0.0,,desktop,US,1,28.89,545,2026-01-17 19:45:00
U004306,control,0.0,0.0,mobile,UK,3,36.83,629,2026-01-17 19:48:00
U005287,control,0.0,0.0,mobile,IN,1,43.96,35,2026-01-17 19:50:00
U009613,control,0.0,0.0,mobile,US,1,116.8,380,2026-01-17 19:53:00
U010673,control,0.0,0.0,mobile,IN,4,68.49,263,2026-01-17 19:55:00
U006372,control,0.0,0.0,desktop,US,1,78.6,319,2026-01-17 19:59:00
U003165,control,0.0,0.0,mobile,UK,2,136.77,613,2026-01-17 19:59:00
U000078,treatment,0.0,0.0,mobile,US,2,58.51,610,2026-01-17 20:02:00
U002939,treatment,0.0,0.0,mobile,IN,1,23.82,575,2026-01-17 20:04:00
U011375,control,0.0,0.0,mobile,IN,3,92.7,459,2026-01-17 20:10:00
U000055,control,0.0,0.0,mobile,US,0,132.72,321,2026-01-17 20:11:00
U011118,control,0.0,0.0,mobile,US,1,206.94,610,2026-01-17 20:11:00
U005180,treatment,0.0,0.0,desktop,US,1,70.57,637,2026-01-17 20:14:00
U002425,treatment,0.0,0.0,mobile,IN,5,60.3,158,2026-01-17 20:18:00
U003244,control,0.0,0.0,tablet,US,0,105.38,295,2026-01-17 20:22:00
U001406,treatment,0.0,0.0,tablet,UK,3,24.75,660,2026-01-17 20:31:00
U005549,control,0.0,0.0,tablet,US,0,26.03,638,2026-01-17 20:31:00
U003201,control,0.0,0.0,desktop,US,1,51.42,313,2026-01-17 20:36:00
U011342,treatment,0.0,0.0,desktop,IN,0,95.22,498,2026-01-17 20:38:00
U011363,control,0.0,0.0,mobile,UK,1,78.69,234,2026-01-17 20:42:00
U006558,treatment,0.0,0.0,mobile,IN,2,56.8,298,2026-01-17 20:43:00
U009740,treatment,0.0,0.0,tablet,IN,2,53.77,177,2026-01-17 20:43:00
U008202,control,0.0,,mobile,US,2,56.13,320,2026-01-17 20:46:00
U006286,control,0.0,0.0,desktop,US,0,74.27,400,2026-01-17 20:48:00
U007124,treatment,0.0,0.0,mobile,IN,3,49.44,444,2026-01-17 20:51:00
U003870,control,0.0,0.0,desktop,US,2,14.7,405,2026-01-17 21:05:00
U006382,treatment,0.0,0.0,mobile,US,4,35.65,193,2026-01-17 21:11:00
U001913,control,0.0,0.0,mobile,US,1,35.14,371,2026-01-17 21:15:00
U002041,control,0.0,0.0,desktop,IN,2,43.5,54,2026-01-17 21:20:00
U011754,treatment,0.0,0.0,desktop,UK,1,69.34,11,2026-01-17 21:33:00
U004787,control,0.0,0.0,tablet,US,2,53.88,226,2026-01-17 21:35:00
U000391,control,0.0,0.0,tablet,UK,3,14.27,80,2026-01-17 21:56:00
U000787,control,0.0,0.0,desktop,IN,0,120.45,347,2026-01-17 21:57:00
U000062,control,0.0,0.0,desktop,US,1,104.31,121,2026-01-17 21:59:00
U007829,treatment,0.0,0.0,desktop,US,3,145.56,362,2026-01-17 22:00:00
U008139,treatment,0.0,0.0,mobile,UK,3,76.54,322,2026-01-17 22:02:00
U009532,control,0.0,0.0,desktop,IN,3,77.28,211,2026-01-17 22:02:00
U004841,control,0.0,0.0,mobile,IN,1,147.56,655,2026-01-17 22:03:00
U000642,treatment,0.0,0.0,desktop,UK,1,71.58,158,2026-01-17 22:06:00
U001767,treatment,0.0,0.0,mobile,US,0,44.82,579,2026-01-17 22:07:00
U005781,treatment,0.0,0.0,mobile,IN,3,137.13,487,2026-01-17 22:13:00
U000910,control,0.0,0.0,mobile,US,2,16.99,15,2026-01-17 22:14:00
U003306,treatment,0.0,0.0,mobile,US,4,67.03,677,2026-01-17 22:20:00
U007007,control,1.0,22.23,mobile,US,4,42.42,515,2026-01-17 22:22:00
U006266,control,0.0,0.0,desktop,US,4,64.08,362,2026-01-17 22:32:00
U005646,treatment,0.0,0.0,mobile,UK,1,57.07,360,2026-01-17 22:34:00
U008124,control,0.0,0.0,desktop,UK,2,47.97,88,2026-01-17 22:36:00
U003526,control,0.0,0.0,mobile,US,1,3.13,9,2026-01-17 22:38:00
U001105,control,0.0,0.0,desktop,US,0,66.78,90,2026-01-17 22:44:00
